Namespace,Hash,Function Name,Parameters,Return Type,Description
HUD,0x223CA69A8C4417FD,GET_HUD_COMPONENT_POSITION,id:int,Vector3,
HUD,0xE3B05614DCE1D014,GET_GLOBAL_ACTIONSCRIPT_FLAG,flagIndex:int,int,"```
Returns the ActionScript flagValue.
ActionScript flags are global flags that scaleforms use
Flags found during testing
0: Returns 1 if the web_browser keyboard is open, otherwise 0
1: Returns 1 if the player has clicked back twice on the opening page, otherwise 0 (web_browser)
2: Returns how many links the player has clicked in the web_browser scaleform, returns 0 when the browser gets closed
9: Returns the current selection on the mobile phone scaleform
There are 20 flags in total.
```"
HUD,0x7B5280EBA9840C72,_GET_LABEL_TEXT,labelName:char*,char*,"```
Gets a string literal from a label name.
GET_F*
```"
HUD,0xF9904D11F1ACBEC3,GET_HUD_SCREEN_POSITION_FROM_WORLD_POSITION,"worldX:float, worldY:float, worldZ:float, screenX:float*, screenY:float*",BOOL,"```
World to relative screen coords
this world to screen will keep the text on screen. it will keep it in the screen pos
```"
HUD,0x43E4111189E54F0E,GET_LENGTH_OF_LITERAL_STRING_IN_BYTES,string:char*,int,
HUD,0xF030907CCBB8A9FD,GET_LENGTH_OF_LITERAL_STRING,string:char*,int,"```
Returns the length of the string passed (much like strlen).  
```"
HUD,0x5FBD7095FE7AE57F,GET_MENU_PED_FLOAT_STAT,"p0:Any, p1:float*",BOOL,
HUD,0xDCD4EC3F419D02FA,GET_MAIN_PLAYER_BLIP_ID,,Blip,
HUD,0xEF4CED81CEBEDC6D,GET_MENU_PED_INT_STAT,"p0:Any, p1:Any*",BOOL,
HUD,0x90A6526CF0381030,GET_MENU_PED_MASKED_INT_STAT,"p0:Any, p1:Any*, p2:Any, p3:Any",BOOL,
HUD,0x052991E59076E4E4,GET_MENU_PED_BOOL_STAT,"p0:Hash, p1:Any*",BOOL,"```
p0 was always 0xAE2602A3.
```"
HUD,0x801BD273D3A23F74,GET_LENGTH_OF_STRING_WITH_THIS_TEXT_LABEL,gxt:char*,int,"```
Returns the string length of the string from the gxt string .  
```"
HUD,0x6E31B91145873922,GET_MINIMAP_FOW_COORDINATE_IS_REVEALED,"x:float, y:float, z:float",BOOL,
HUD,0xE0130B41D3CF4574,GET_MINIMAP_FOW_DISCOVERY_RATIO,,float,
HUD,0x1A6478B61C6BDC3B,GET_NAMED_RENDERTARGET_RENDER_ID,name:char*,int,
HUD,0x14F96AA50D6FBEA7,GET_NEXT_BLIP_INFO_ID,blipSprite:int,Blip,
HUD,0x5C90988E7C8E1AF4,GET_NEW_SELECTED_MISSION_CREATOR_BLIP,,Blip,
HUD,0x3F0CF9CB7E589B88,_GET_NORTH_RADAR_BLIP,,Blip,
HUD,0x9A3FF3DE163034E8,GET_NUMBER_OF_ACTIVE_BLIPS,,int,
HUD,0x5BFF36D6ED83E0AE,_GET_PAUSE_MENU_CURSOR_POSITION,,Vector3,"Name between `GET_ONSCREEN_KEYBOARD_RESULT` and `GET_PAUSE_MENU_STATE`. Likely, `GET_PAUSE_MENU_*`."
HUD,0x36C1451A88A09630,_GET_PAUSE_MENU_SELECTION,"lastItemMenuId:int*, selectedItemUniqueId:int*",void,
HUD,0x7E17BE53E1AAABAF,_GET_PAUSE_MENU_SELECTION_DATA,"lastItemMenuId:int*, selectedItemMenuId:int*, selectedItemUniqueId:int*",void,"```
lastItemMenuId: this is the menuID of the last selected item minus 1000 (lastItem.menuID - 1000)
selectedItemMenuId: same as lastItemMenuId except for the currently selected menu item
selectedItemUniqueId: this is uniqueID of the currently selected menu item
when the pausemenu is closed:
lastItemMenuId = -1
selectedItemMenuId = -1
selectedItemUniqueId = 0
when the header gains focus:
lastItemMenuId updates as normal or 0 if the pausemenu was just opened
selectedItemMenuId becomes a unique id for the pausemenu page that focus was taken from (?) or 0 if the pausemenu was just opened
selectedItemUniqueId = -1
when focus is moved from the header to a pausemenu page:
lastItemMenuId becomes a unique id for the pausemenu page that focus was moved to (?)
selectedItemMenuId = -1
selectedItemUniqueId updates as normal
```"
HUD,0xDB88A37483346780,GET_RENDERED_CHARACTER_HEIGHT,"size:float, font:int",float,"```
This gets the height of the FONT and not the total text. You need to get the number of lines your text uses, and get the height of a newline (I'm using a smaller value) to get the total text height.
Old name: _GET_TEXT_SCALE_HEIGHT
```"
HUD,0x272ACD84970869C5,GET_PAUSE_MENU_STATE,,int,"```
Returns:
0
5
10
15
20
25
30
35
```"
HUD,0x4A9923385BDB9DAD,GET_STANDARD_BLIP_ENUM_ID,,int,
HUD,0x169BD9382084C8C0,_GET_TEXT_SUBSTRING,"text:char*, position:int, length:int",char*,"```
Returns a substring of a specified length starting at a specified position.
Example:
// Get ""STRING"" text from ""MY_STRING""
subStr = HUD::_GET_TEXT_SUBSTRING(""MY_STRING"", 3, 6);
```"
HUD,0x632B2940C67F4EA9,_GET_SCALEFORM_MOVIE_CURSOR_SELECTION,"scaleformHandle:int, received:bool*, selectionType:int*, context:int*, slotIndex:int*",BOOL,"Gets mouse selection data from scaleforms with mouse support. Must be checked every frame.
Returns item index if using the COLOUR_SWITCHER\_02 scaleform.
Selection types, found in MOUSE_EVENTS.as:
MOUSE_DRAG_OUT = 0;
MOUSE_DRAG_OVER = 1;
MOUSE_DOWN = 2;
MOUSE_MOVE = 3;
MOUSE_UP = 4;
MOUSE_PRESS = 5;
MOUSE_RELEASE = 6;
MOUSE_RELEASE_OUTSIDE = 7;
MOUSE_ROLL_OUT = 8;
MOUSE_ROLL_OVER = 9;
MOUSE_WHEEL_UP = 10;
MOUSE_WHEEL_DOWN = 11;

Scaleforms that this works with:

*   COLOUR_SWITCHER\_02
*   MP_RESULTS_PANEL
*   MP_NEXT_JOB_SELECTION
*   SC_LEADERBOARD
    Probably works with other scaleforms, needs more research.
    In order to use this Native you MUST have controls 239, 240, 237, 238 enabled!
    This native, due to its erroneous redundancy of the returned boolean value, works differently in C#: shifting the parameters (where `received` becomes `selectionType` and so on making the fourth parameter unused and always 0)."
HUD,0xB2798643312205C5,_GET_TEXT_SUBSTRING_SAFE,"text:char*, position:int, length:int, maxLength:int",char*,"```
Returns a substring of a specified length starting at a specified position. The result is guaranteed not to exceed the specified max length.
NOTE: The 'maxLength' parameter might actually be the size of the buffer that is returned. More research is needed. -CL69
Example:
// Condensed example of how Rockstar uses this function
strLen = HUD::GET_LENGTH_OF_LITERAL_STRING(MISC::GET_ONSCREEN_KEYBOARD_RESULT());
subStr = HUD::_GET_TEXT_SUBSTRING_SAFE(MISC::GET_ONSCREEN_KEYBOARD_RESULT(), 0, strLen, 63);
--
""fm_race_creator.ysc"", line 85115:
// parameters modified for clarity
BOOL sub_8e5aa(char *text, int length) {
    for (i = 0; i <= (length - 2); i += 1) {
        if (!MISC::ARE_STRINGS_EQUAL(HUD::_GET_TEXT_SUBSTRING_SAFE(text, i, i + 1, 1), "" "")) {
            return FALSE;
        }
    }
    return TRUE;
}
```"
HUD,0xD0EF8A959B8A4CB9,GET_STREET_NAME_FROM_HASH_KEY,hash:Hash,char*,"Converts the hash of a street name into a readable string. To retrieve a hash for a given (street) coordinate, see [`GET_STREET_NAME_AT_COORD`](#\_0x2EB41072B4C1E4C0)."
HUD,0x186E5D252FA50E7D,GET_WAYPOINT_BLIP_ENUM_ID,,int,
HUD,0x81DF9ABA6C83DFF9,_GET_WARNING_MESSAGE_TITLE_HASH,,Hash,"```
NativeDB Introduced: v1290
```"
HUD,0xAC0BFBDC3BE00E14,GIVE_PED_TO_PAUSE_MENU,"ped:Ped, p1:int",void,"```
p1 is either 1 or 2 in the PC scripts.  
```

This native is used to ""give""/duplicate a player ped to a frontend menu as configured via the `ACTIVATE_FRONTEND_MENU` native, you first must utilize the `CLONE_PED` ( https://runtime.fivem.net/doc/natives/#\_0xEF29A16337FACADB ) to clone said ped."
HUD,0xA277800A9EAE340E,_HAS_DIRECTOR_MODE_BEEN_TRIGGERED,,BOOL,"```
HAS_*
```"
HUD,0xCE94AEBA5D82908A,_GET_TEXT_SUBSTRING_SLICE,"text:char*, startPosition:int, endPosition:int",char*,"```
Returns a substring that is between two specified positions. The length of the string will be calculated using (endPosition - startPosition).
Example:
// Get ""STRING"" text from ""MY_STRING""
subStr = HUD::_GET_TEXT_SUBSTRING_SLICE(""MY_STRING"", 3, 9);
// Overflows are possibly replaced with underscores (needs verification)
subStr = HUD::_GET_TEXT_SUBSTRING_SLICE(""MY_STRING"", 3, 10); // ""STRING_""?
```"
HUD,0xA4DEDE28B1814289,_HIDE_AREA_AND_VEHICLE_NAME_THIS_FRAME,,void,"```
HIDE_*_THIS_FRAME

Hides area and vehicle name HUD components for one frame.
```"
HUD,0x02245FE4BED318B8,HAS_ADDITIONAL_TEXT_LOADED,slot:int,BOOL,
HUD,0x719FF505F097FD20,HIDE_HUD_AND_RADAR_THIS_FRAME,,void,"```
I think this works, but seems to prohibit switching to other weapons (or accessing the weapon wheel)  
```"
HUD,0xADBF060E2B30C5BC,HAS_THIS_ADDITIONAL_TEXT_LOADED,"gxt:char*, slot:int",BOOL,"```
Checks if the specified gxt has loaded into the passed slot.  
```"
HUD,0x4B0311D3CDC4648F,HIDE_LOADING_ON_FADE_THIS_FRAME,,void,
HUD,0xD46923FC481CA285,HIDE_HELP_TEXT_THIS_FRAME,,void,
HUD,0x6806C51AD12B83B8,HIDE_HUD_COMPONENT_THIS_FRAME,id:int,void,"This function hides various HUD (Heads-up Display) components.

Listed below are the integers and the corresponding HUD component.

*   1 : WANTED_STARS
*   2 : WEAPON_ICON
*   3 : CASH
*   4 : MP_CASH
*   5 : MP_MESSAGE
*   6 : VEHICLE_NAME
*   7 : AREA_NAME
*   8 : VEHICLE_CLASS
*   9 : STREET_NAME
*   10 : HELP_TEXT
*   11 : FLOATING_HELP_TEXT\_1
*   12 : FLOATING_HELP_TEXT\_2
*   13 : CASH_CHANGE
*   14 : RETICLE
*   15 : SUBTITLE_TEXT
*   16 : RADIO_STATIONS
*   17 : SAVING_GAME
*   18 : GAME_STREAM
*   19 : WEAPON_WHEEL
*   20 : WEAPON_WHEEL_STATS
*   21 : HUD_COMPONENTS
*   22 : HUD_WEAPONS

These integers also work for the [`SHOW_HUD_COMPONENT_THIS_FRAME`](#\_0x0B4DF1FA60C0E664) native, but instead shows the HUD Component."
HUD,0x20FE7FDFEEAD38C0,HIDE_MINIMAP_INTERIOR_MAP_THIS_FRAME,,void,
HUD,0xE374C498D8BADC14,HIDE_SCRIPTED_HUD_COMPONENT_THIS_FRAME,id:int,void,
HUD,0x488043841BBE156F,_HUD_DISPLAY_LOADING_SCREEN_TIPS,,void,"Displays loading screen tips, requires `_0x56C8B608CFD49854` to be called beforehand."
HUD,0x5FBAE526203990C9,HIDE_MINIMAP_EXTERIOR_MAP_THIS_FRAME,,void,
HUD,0x72C1056D678BB7D8,HUD_SET_WEAPON_WHEEL_TOP_SLOT,weaponHash:Hash,void,"```
Set the active slotIndex in the wheel weapon to the slot associated with the provided Weapon hash
```"
HUD,0x532CFF637EF80148,HIDE_NUMBER_ON_BLIP,blip:Blip,void,
HUD,0xEB354E5376BC81A7,HUD_FORCE_WEAPON_WHEEL,show:BOOL,void,"```
Forces the weapon wheel to show/hide.
```"
HUD,0xA48931185F0536FE,_HUD_WEAPON_WHEEL_GET_SELECTED_HASH,,Hash,"```
Returns the weapon hash to the selected/highlighted weapon in the wheel
```"
HUD,0xA13E93403F26C812,_HUD_WEAPON_WHEEL_GET_SLOT_HASH,weaponTypeIndex:int,Hash,"```
Returns the weapon hash active in a specific weapon wheel slotList
```"
HUD,0x0AFC4AF510774B47,_HUD_WEAPON_WHEEL_IGNORE_SELECTION,,void,"```
Calling this each frame, stops the player from receiving a weapon via the weapon wheel.
```"
HUD,0x14C9FDCC41F81F63,_HUD_WEAPON_WHEEL_IGNORE_CONTROL_INPUT,toggle:BOOL,void,"```
Sets a global that disables many weapon input tasks (shooting, aiming, etc.). Does not work with vehicle weapons, only used in selector.ysc
```"
HUD,0xA5E41FD83AD6CEF0,IS_BLIP_FLASHING,blip:Blip,BOOL,
HUD,0xE41CA53051197A27,IS_BLIP_ON_MINIMAP,blip:Blip,BOOL,
HUD,0x2432784ACA090DA4,IS_FLOATING_HELP_TEXT_ON_SCREEN,hudIndex:int,BOOL,
HUD,0x3BAB9A4E4F2FF5C7,IS_FRONTEND_READY_FOR_CONTROL,,BOOL,
HUD,0xDA5F8727EB75B926,IS_BLIP_SHORT_RANGE,blip:Blip,BOOL,
HUD,0x327EDEEEAC55C369,IS_HELP_MESSAGE_FADING_OUT,,BOOL,
HUD,0x4D79439A6B55AC67,IS_HELP_MESSAGE_BEING_DISPLAYED,,BOOL,
HUD,0x4167EFE0527D706E,IS_HOVERING_OVER_MISSION_CREATOR_BLIP,,BOOL,
HUD,0xDAD37F45428801AE,IS_HELP_MESSAGE_ON_SCREEN,,BOOL,
HUD,0xBC4C9EA5391ECC0D,IS_HUD_COMPONENT_ACTIVE,id:int,BOOL,"```
Full list of components below  
HUD = 0;  
HUD_WANTED_STARS = 1;  
HUD_WEAPON_ICON = 2;  
HUD_CASH = 3;  
HUD_MP_CASH = 4;  
HUD_MP_MESSAGE = 5;  
HUD_VEHICLE_NAME = 6;  
HUD_AREA_NAME = 7;  
HUD_VEHICLE_CLASS = 8;  
HUD_STREET_NAME = 9;  
HUD_HELP_TEXT = 10;  
HUD_FLOATING_HELP_TEXT_1 = 11;  
HUD_FLOATING_HELP_TEXT_2 = 12;  
HUD_CASH_CHANGE = 13;  
HUD_RETICLE = 14;  
HUD_SUBTITLE_TEXT = 15;  
HUD_RADIO_STATIONS = 16;  
HUD_SAVING_GAME = 17;  
HUD_GAME_STREAM = 18;  
HUD_WEAPON_WHEEL = 19;  
HUD_WEAPON_WHEEL_STATS = 20;  
MAX_HUD_COMPONENTS = 21;  
MAX_HUD_WEAPONS = 22;  
MAX_SCRIPTED_HUD_COMPONENTS = 141;  
```"
HUD,0xA86478C6958735C5,IS_HUD_HIDDEN,,BOOL,
HUD,0x7984C03AA5CC2F41,IS_MESSAGE_BEING_DISPLAYED,,BOOL,
HUD,0x1930DFA731813EC4,IS_HUD_PREFERENCE_SWITCHED_ON,,BOOL,
HUD,0xAF754F20EB5CD51A,IS_MINIMAP_RENDERING,,BOOL,
HUD,0x9049FE339D5F6F6F,_IS_MINIMAP_IN_INTERIOR,,BOOL,
HUD,0x26F49BF3381D933D,IS_MISSION_CREATOR_BLIP,blip:Blip,BOOL,
HUD,0x4E929E7A5796FD26,IS_MP_GAMER_TAG_ACTIVE,gamerTagId:int,BOOL,
HUD,0x3D9ACB1EB139E702,_IS_MOUSE_CURSOR_ABOVE_INSTRUCTIONAL_BUTTONS,,BOOL,"Returns true if the cursor is hovering above instructional buttons.
Note: The buttons need to support mouse (with the TOGGLE_MOUSE_SUPPORT scaleform movie method) for it to return true."
HUD,0x6E0EB3EB47C8D7AA,IS_MP_GAMER_TAG_MOVIE_ACTIVE,,BOOL,
HUD,0xB118AF58B5F332A1,_IS_MULTIPLAYER_CHAT_ACTIVE,,BOOL,"```
Returns whether or not the text chat (MULTIPLAYER_CHAT Scaleform component) is active.  
```"
HUD,0x595B5178E412E199,IS_MP_GAMER_TAG_FREE,gamerTagId:int,BOOL,
HUD,0x113750538FA31298,IS_NAMED_RENDERTARGET_LINKED,modelHash:Hash,BOOL,
HUD,0x78DCDC15C9F116B4,IS_NAMED_RENDERTARGET_REGISTERED,name:char*,BOOL,
HUD,0x6F72CD94F7B5B68C,IS_ONLINE_POLICIES_MENU_ACTIVE,,BOOL,Returns the same as `IS_SOCIAL_CLUB_ACTIVE`.
HUD,0x4E3CD0EF8A489541,IS_NAVIGATING_MENU_CONTENT,,Any,
HUD,0x1C491717107431C7,IS_PAUSE_MENU_RESTARTING,,BOOL,
HUD,0xB0034A223497FFCB,IS_PAUSE_MENU_ACTIVE,,BOOL,
HUD,0x157F93B036700462,IS_RADAR_HIDDEN,,BOOL,
HUD,0x9EB6522EA68F22FE,IS_RADAR_PREFERENCE_SWITCHED_ON,,BOOL,
HUD,0x9135584D09A3437E,IS_REPORTUGC_MENU_OPEN,,BOOL,
HUD,0x09C0403ED9A751C2,IS_SCRIPTED_HUD_COMPONENT_HIDDEN_THIS_FRAME,id:int,BOOL,
HUD,0xDD100EB17A94FF65,IS_SCRIPTED_HUD_COMPONENT_ACTIVE,id:int,BOOL,
HUD,0x8B6817B71B85EBF0,IS_STREAMING_ADDITIONAL_TEXT,p0:int,BOOL,
HUD,0xEB709A36958ABE0D,_IS_VALID_MP_GAMER_TAG_MOVIE,gamerTagId:int,BOOL,"```
IS_*
```"
HUD,0xC406BE343FC4B9AF,IS_SOCIAL_CLUB_ACTIVE,,BOOL,
HUD,0xAF42195A42C63BBA,_IS_WARNING_MESSAGE_ACTIVE_2,,BOOL,"```
IS_WARNING_MESSAGE_*
```"
HUD,0xAD6DACA4BA53E0A4,IS_SUBTITLE_PREFERENCE_SWITCHED_ON,,BOOL,
HUD,0x299FAEBB108AE05B,LOCK_MINIMAP_ANGLE,angle:int,void,"```
Locks the minimap to the specified angle in integer degrees.  
angle: The angle in whole degrees. If less than 0 or greater than 360, unlocks the angle.  
```"
HUD,0x1279E861A329E73F,LOCK_MINIMAP_POSITION,"x:float, y:float",void,"```
Locks the minimap to the specified world position.  
```"
HUD,0xE18B138FABC53103,IS_WARNING_MESSAGE_ACTIVE,,BOOL,Returns true if a Warning Message or ReportUGC menu is active.
HUD,0x04655F9D075D0AE5,,toggle:BOOL,void,"```
SET_*
```"
HUD,0x1DD1F58F493F1DA5,IS_WAYPOINT_ACTIVE,,BOOL,
HUD,0x0CF54F20DE43879C,,p0:Any,void,
HUD,0xF6C09E276AEB3F2D,LINK_NAMED_RENDERTARGET,modelHash:Hash,void,
HUD,0x211C4EF450086857,,,void,"**This native does absolutely nothing, just a nullsub**"
HUD,0x2162C446DFDF38FD,_LOG_DEBUG_INFO,p0:char*,void,"```
Not present in retail version of the game, actual definiton seems to be
_LOG_DEBUG_INFO(const char* category, const char* debugText);
```"
HUD,0x214CD562A939246A,,,BOOL,"```
HAS_S*
```"
HUD,0x0C698D8F099174C7,,p0:Any,void,"```
NativeDB Introduced: v1180
```"
HUD,0x1185A8087587322C,,p0:BOOL,void,"```
SET_TEXT_??? - Used in golf and golf_mp  
```"
HUD,0x24A49BEAF468DC90,,"p0:Any, p1:Any*, p2:Any, p3:Any, p4:Any",BOOL,
HUD,0x2916A928514C9827,,,void,
HUD,0x243296A510B562B6,,,void,"```
NativeDB Introduced: v2060
```"
HUD,0x2C173AE2BDB9385E,,blip:Blip,int,"GET_BLIP_\*
Seems to always return 0 from what I can tell. I've tried a lot of different blip related natives and it always seems to return 0. Decompiled scripts always pass a blip handle as p0."
HUD,0x2790F4B17D098E26,,toggle:BOOL,void,"```
SET_F*
```"
HUD,0x2DE6C5E2E996F178,,p0:Any,void,
HUD,0x2C9F302398E13141,,"blip:Blip, p1:Any",void,Correct native name lies between SET_BLIP_SPRITE and SET_RADIUS_BLIP_EDGE alphabetically.
HUD,0x2F057596F2BD0061,,,BOOL,"```
Appears to return whether the player is using the pause menu store. Can't be sure though.  
```"
HUD,0x35A3CD97B2C0A6D2,,blip:Blip,void,"```
NativeDB Introduced: v1290
```"
HUD,0x2E22FEFA0100275E,,,BOOL,
HUD,0x41350B4FC28E3941,,p0:BOOL,void,
HUD,0x4B5B620C9B59ED34,,"p0:Any, p1:Any",void,
HUD,0x55F5A5F07134DE60,,,void,"```
NativeDB Introduced: v1180
```"
HUD,0x577599CCED639CA2,,p0:Any,void,
HUD,0x57D760D55F54E071,,p0:int,void,"```
FORCE_*
```"
HUD,0x583049884A2EEE3C,THEFEED_FORCE_RENDER_OFF,,void,"Enables loading screen tips to be be shown (`_0x15CFA549788D35EF` and `_0x488043841BBE156F`), blocks other kinds of notifications from being displayed (at least from current script). Call `0xADED7F5748ACAFE6` to display those again."
HUD,0x62E849B7EB28E770,,p0:BOOL,void,
HUD,0x593FEAE1F73392D4,,,Any,
HUD,0x66E7CB63C97B7D20,,,Any,
HUD,0x801879A9B4F4B2FB,,,BOOL,"```
IS_*
```"
HUD,0x7C226D5346D4D10A,,p0:Any,void,
HUD,0x817B86108EB94E51,,"p0:BOOL, p1:Any*, p2:Any*, p3:Any*, p4:Any*, p5:Any*, p6:Any*, p7:Any*, p8:Any*",void,"```
UI::_817B86108EB94E51(1, &g_189F36._f10CD1[0/*16*/], &g_189F36._f10CD1[1/*16*/], &g_189F36._f10CD1[2/*16*/], &g_189F36._f10CD1[3/*16*/], &g_189F36._f10CD1[4/*16*/], &g_189F36._f10CD1[5/*16*/], &g_189F36._f10CD1[6/*16*/], &g_189F36._f10CD1[7/*16*/]);  
```"
HUD,0x98C3CF913D895111,,"string:char*, length:int",char*,"```
GET_F*
```"
HUD,0x9FCB3CBFB3EAD69A,,"p0:int, p1:float",void,"SET_C\*

```
NativeDB Introduced: v1734
```"
HUD,0x8410C5E0CD847B9D,,,void,"```
NativeDB Introduced: v1290
```"
HUD,0x8F08017F9D7C47BD,,"p0:Any, p1:Any*, p2:Any",BOOL,
HUD,0xADED7F5748ACAFE6,THEFEED_COMMENT_TELEPORT_POOL_OFF,,void,"```
Displays ""normal"" notifications again after calling `_0x56C8B608CFD49854` (those that were drawn before calling this native too), though those will have a weird offset and stay on screen forever (tested with notifications created from same script).
```"
HUD,0xB552929B85FC27EC,,"p0:Any, p1:Any",void,
HUD,0xA17784FCA9548D15,,"p0:Any, p1:Any, p2:Any",void,
HUD,0xBA8D65C1C65702E5,,toggle:BOOL,void,"```
FORCE_*
```"
HUD,0xC2D2AD9EAAE265B8,,,BOOL,"```
Getter for 0xCD74233600C4EA6B

GET_*
```"
HUD,0xC8E1071177A23BE5,,"p0:Any*, p1:Any*, p2:Any*",BOOL,
HUD,0xA238192F33110615,,"p0:int*, p1:int*, p2:int*",BOOL,
HUD,0xB7B873520C84C118,,,void,"SET_C\*

```
NativeDB Introduced: v1734
```"
HUD,0xD1942374085C8469,,p0:Any,void,
HUD,0xBF4F34A85CA2970C,,,void,
HUD,0xC594B315EDF2D4AF,,ped:Ped,void,
HUD,0xD2049635DEB9C375,,,void,"**This native does absolutely nothing, just a nullsub**"
HUD,0xCD74233600C4EA6B,,toggle:BOOL,void,"```
Setter for 0xC2D2AD9EAAE265B8

SET_*
```"
HUD,0xDE03620F8703A9DF,,,Any,
HUD,0xCA6B2F7CE32AB653,,"p0:Any, p1:Any*, p2:Any",BOOL,
HUD,0xE4C3B169876D33D7,,p0:Any,void,"```
NativeDB Introduced: v1290
```"
HUD,0xDAF87174BE7454FF,,p0:Any,BOOL,
HUD,0xE67C6DFD386EA5E7,,p0:BOOL,void,
HUD,0xF284AC67940C6812,,,Any,
HUD,0xF83D0FEBE75E62C9,,"p0:Any, p1:Any, p2:Any, p3:Any, p4:Any, p5:Any, p6:Any, p7:Any",void,"```
NativeDB Added Parameter 9: Any p8
NativeDB Introduced: v1290
```"
HUD,0xEB81A3DADD503187,,,void,"```
NativeDB Introduced: v1290
```"
HUD,0x523A590C1A3CC0D3,OPEN_REPORTUGC_MENU,,void,"```
Shows a menu for reporting UGC content.
```"
HUD,0xF47E567B3630DD12,_OVERRIDE_MULTIPLAYER_CHAT_COLOUR,"p0:int, hudColor:int",void,
HUD,0xF13FE2A80C05C561,,,BOOL,
HUD,0x75D3691713C3B05A,OPEN_SOCIAL_CLUB_MENU,,void,Uses the `SOCIAL_CLUB2` scaleform.
HUD,0x805D7CBB36FD6C4C,OPEN_ONLINE_POLICIES_MENU,,void,
HUD,0x9245E81072704B8A,_PAUSE_MENU_DISABLE_BUSYSPINNER,toggle:BOOL,void,Disables the loading spinner in Pause Menu when switching from one header tab to another.
HUD,0x6A1738B4323FE2D9,_OVERRIDE_MULTIPLAYER_CHAT_PREFIX,gxtEntryHash:Hash,void,
HUD,0x13C4B962653A5280,_PAUSE_MENU_GET_UNIQUE_ID_OF_MOUSE_HOVERED_SLOT,,int,"If mouse is hovering on a slot, it returns uniqueid of that slot, else it returns -1."
HUD,0xDD564BDD0472C936,PAUSE_MENU_ACTIVATE_CONTEXT,hash:Hash,void,"Activates the specified frontend menu context.

pausemenu.xml defines some specific menu options using 'context'. Context is basically a 'condition'.

The `*ALL*` part of the context means that whatever is being defined, will be active when any or all of those conditions after `*ALL*` are met.

The `*NONE*` part of the context section means that whatever is being defined, will NOT be active if any or all of the conditions after `*NONE*` are met.

This basically allows you to hide certain menu sections, or things like instructional buttons.

See the old description below for more info.

***

> Seems to add/set the current menu context (to show/hide buttons?)
> Pausemenu.xml:
> `<Contexts>*ALL*, DISPLAY_CORONA_BUTTONS, *NONE*, BET_LOCKED, BET_AVAILABLE, SCROLL_OPTION</Contexts>`
> Code:
>
> ```
> if (...) {
>     sub_bbd34(a_0, 0, ""FM_BET_HELP"");
>     UI::PAUSE_MENU_ACTIVATE_CONTEXT(${bet_available}); // This native
>     UI::OBJECT_DECAL_TOGGLE(${bet_locked});
> } else {
>     sub_bbd34(a_0, 0, """");
>     UI::OBJECT_DECAL_TOGGLE(${bet_available});
>     UI::PAUSE_MENU_ACTIVATE_CONTEXT(${bet_locked}); // This native
> }
> ```
>
> OBJECT_DECAL_TOGGLE seems to remove a context, It also has a hash collision
> // Old
> Scripts do not make this native's purpose clear. However, this native most likely has something to do with decals since in nearly every instance, ""OBJECT_DECAL_TOGGLE"" is called prior."
HUD,0x84698AB38D0C6636,PAUSE_MENU_IS_CONTEXT_ACTIVE,contextHash:Hash,BOOL,
HUD,0xC78E239AC5B2DDB9,PAUSE_MENU_SET_BUSY_SPINNER,"p0:BOOL, p1:Any, p2:Any",void,
HUD,0x444D8CF241EC25C5,PAUSE_MENU_DEACTIVATE_CONTEXT,contextHash:Hash,void,
HUD,0x359AF31A4B52F5ED,_PAUSE_MENU_GET_INDEX_OF_MOUSE_HOVERED_SLOT,,int,"If mouse is hovering on a slot, it returns the slot's index, else it returns -1."
HUD,0x77F16B447824DA6C,PAUSE_MENUCEPTION_GO_DEEPER,pageId:int,void,"Sets current pause menu page/component to the specified value.
Available page IDs: https://pastebin.com/qxuhwjPT"
HUD,0xCDCA26E80FAECB8F,PAUSE_MENUCEPTION_THE_KICK,,void,"Forces the Pause Menu to back out of unique pages such as Awards, Unlocks, Key Bindings etc"
HUD,0x2A25ADC48F87841F,PAUSE_MENU_IS_CONTEXT_MENU_ACTIVE,,Any,
HUD,0x4895BDEA16E7C080,PAUSE_MENU_REDRAW_INSTRUCTIONAL_BUTTONS,p0:int,void,"Updates instructional buttons in Pause Menu after menu contexts have been toggled. p0 purpose is currently unknown, only 0 is used in scripts."
HUD,0xC65AB383CD91DF98,PRELOAD_BUSYSPINNER,,void,
HUD,0xF06EBB91A81E09E3,PAUSE_MENU_SET_WARN_ON_TAB_CHANGE,setWarn:BOOL,void,Shows this warning message when trying to switch pause menu header tabs: https://i.imgur.com/8qmfztu.png
